"judge","crtpoint","numjudge","circuit","state","statdist","month","year","libcon","apyear","party","gender","race","dem_appointed","admin"
2195,159,25,2,32,322,12,1996,1,1996,1,1,1,1,1
3166,215,1,3,52,521,12,1996,1,1992,0,1,1,0,1
10082,72,7,10,6,61,12,1996,0,1988,0,1,1,0,1
11036,253,1,11,10,101,11,1996,1,1977,1,1,1,1,1
9261,224,3,9,3,31,12,1996,0,1992,0,1,1,0,1
9045,174,5,9,3,31,1,1997,1,1994,3,0,1,1,1
9269,131,21,9,5,54,12,1996,0,1994,1,1,2,1,1
8131,203,1,8,41,411,11,1996,1,1993,1,1,1,1,1
88050,230,11,88,55,551,1,1997,0,1983,0,1,1,0,1
2158,244,12,2,32,323,1,1997,0,1987,3,0,1,0,1
9228,199,5,9,47,472,9,1996,1,1987,1,1,1,0,1
9185,183,2,9,28,281,12,1996,1,1979,1,1,1,1,1
4042,82,0,4,48,481,2,1997,1,1965,1,1,1,1,1
9186,33,2,9,12,121,12,1996,1,1995,1,1,1,1,1
8065,144,1,8,34,341,11,1996,1,1971,0,1,1,0,1
8065,144,1,8,34,341,12,1996,0,1971,0,1,1,0,1
9222,292,1,9,29,291,12,1996,0,1985,0,1,1,0,1
9222,292,1,9,29,291,2,1997,0,1985,0,1,1,0,1
2117,159,25,2,32,322,1,1997,0,1973,0,1,1,0,1
3172,44,4,3,30,301,1,1997,0,1992,3,1,1,0,1
4111,103,2,4,40,403,12,1996,0,1986,1,1,1,0,1
9179,193,8,9,5,51,8,1996,1,1980,1,0,1,1,1
9273,177,3,9,37,371,1,1997,1,1994,1,1,2,1,1
11089,15,8,11,10,101,12,1996,0,1994,1,1,1,1,1
88059,230,11,88,55,551,6,1996,1,1994,1,1,1,1,1
9192,192,6,9,5,52,1,1997,0,1984,0,1,1,0,1
88059,230,11,88,55,551,1,1997,0,1994,1,1,1,1,1
4111,103,2,4,40,403,1,1997,0,1986,1,1,1,0,1
5200,24,2,5,18,182,7,1996,1,1980,1,1,1,1,1
3128,173,18,3,38,381,3,1997,1,1983,0,1,1,0,1
7123,55,19,7,13,131,2,1997,1,1994,1,0,1,1,1
9219,193,2,9,5,51,2,1997,0,1986,1,1,1,0,1
88058,230,11,88,55,551,3,1997,1,1994,1,0,1,1,1
4132,101,2,4,33,332,4,1997,1,1991,0,1,1,0,1
10005,72,7,10,6,61,3,1997,1,1989,0,1,1,0,1
88054,230,12,88,55,551,4,1997,1,1987,0,1,1,0,1
5260,68,6,5,43,431,3,1996,1,1991,0,1,3,0,1
88050,230,12,88,55,551,4,1997,0,1983,0,1,1,0,1
7113,55,19,7,13,131,1,1997,1,1988,0,0,1,0,1
9085,193,8,9,5,51,3,1997,1,1995,1,0,1,1,1
9250,177,3,9,37,371,4,1997,1,1990,0,1,1,0,1
4111,103,2,4,40,403,5,1996,0,1986,1,1,1,0,1
10026,72,7,10,6,61,4,1997,1,1995,1,1,2,1,1
2193,308,1,2,32,323,5,1997,0,1991,0,1,1,0,1
2033,40,2,2,32,324,5,1997,1,1967,1,1,1,1,1
2115,159,25,2,32,322,5,1997,0,1976,0,1,1,0,1
4123,161,3,4,46,461,5,1997,1,1989,0,0,1,0,1
4055,311,1,4,48,481,4,1997,1,1996,1,1,1,1,1
6156,74,11,6,22,221,5,1997,1,1992,0,0,1,0,1
1059,34,12,1,21,211,5,1997,1,1986,0,1,1,0,1
8114,143,4,8,23,231,6,1997,1,1987,0,1,1,0,1
9250,177,3,9,37,371,5,1997,1,1990,0,1,1,0,1
4132,101,3,4,33,332,4,1997,1,1991,0,1,1,0,1
8085,129,5,8,4,43,5,1997,1,1980,1,1,2,1,1
8112,143,4,8,23,231,6,1997,0,1985,0,1,1,0,1
1059,34,12,1,21,211,5,1997,0,1986,0,1,1,0,1
6111,151,4,6,42,422,5,1997,1,1980,1,1,1,1,1
9242,174,5,9,3,31,3,1997,1,1990,0,1,1,0,1
9208,174,5,9,3,31,6,1997,0,1984,0,1,1,0,1
2211,41,1,2,45,451,6,1997,1,1995,1,1,1,1,1
7109,142,4,7,49,491,6,1997,1,1987,0,1,1,0,1
9228,199,4,9,47,472,2,1997,1,1987,1,1,1,0,1
3140,223,4,3,30,301,10,1996,0,1985,1,1,3,0,1
4123,161,3,4,46,461,7,1997,1,1989,0,0,1,0,1
3172,44,4,3,30,301,1,1997,1,1992,3,1,1,0,1
7103,55,19,7,13,131,6,1997,1,1985,3,0,2,0,1
7103,55,19,7,13,131,7,1997,0,1985,3,0,2,0,1
9043,311,1,9,37,371,4,1997,0,1991,0,1,1,0,1
4105,268,0,4,46,462,6,1997,0,1982,0,1,1,0,1
88055,230,12,88,55,551,8,1997,0,1985,0,1,1,0,1
4123,161,3,4,46,461,8,1997,1,1989,0,0,1,0,1
10080,119,3,10,16,161,7,1997,1,1989,0,1,1,0,1
5131,29,2,5,24,242,4,1997,1,1991,0,1,1,0,1
2194,313,2,2,32,321,8,1997,1,1996,0,1,1,1,1
3169,237,4,3,8,81,6,1997,1,1991,0,0,1,0,1
4124,33,2,4,46,462,7,1997,0,1990,0,1,1,0,1
11092,303,1,11,10,102,10,1995,1,1994,3,1,2,1,1
11092,303,1,11,10,102,6,1997,0,1994,3,1,2,1,1
88055,230,12,88,55,551,7,1997,0,1985,0,1,1,0,1
5244,26,3,5,43,433,8,1997,1,1988,0,1,1,0,1
6004,127,1,6,17,171,5,1997,1,1988,1,1,1,0,1
1059,34,12,1,21,211,8,1997,0,1986,0,1,1,0,1
2132,159,25,2,32,322,9,1997,1,1978,0,1,1,1,1
6034,151,4,6,42,422,9,1997,0,1995,1,1,1,1,1
11010,141,11,11,9,93,7,1997,1,1979,1,1,1,1,1
2192,246,2,2,32,321,10,1997,0,1992,0,1,1,0,1
8098,120,6,8,25,252,8,1997,0,1981,0,1,1,0,1
9223,206,0,9,47,471,4,1997,1,1985,0,1,1,0,1
88057,230,12,88,55,551,7,1997,1,1994,1,1,1,1,1
6174,167,1,6,17,172,7,1997,0,1995,1,1,1,1,1
8127,73,2,8,15,152,4,1997,1,1991,0,1,1,0,1
10064,72,7,10,6,61,11,1997,1,1979,1,0,1,1,1
88051,230,12,88,55,551,10,1997,0,1982,0,1,1,0,1
4123,161,4,4,46,461,11,1997,1,1989,0,0,1,0,1
5252,252,1,5,43,432,10,1997,0,1990,0,1,1,0,1
11043,30,4,11,1,11,10,1997,0,1980,1,1,1,1,1
5252,252,1,5,43,432,11,1997,0,1990,0,1,1,0,1
8083,209,1,8,25,252,10,1997,1,1977,1,1,1,1,1
8135,243,2,8,15,151,11,1997,0,1994,1,1,1,1,1
11044,15,9,11,10,101,11,1997,0,1997,1,1,1,1,1
2175,37,12,2,32,323,12,1997,1,1994,1,1,1,1,1
9245,189,4,9,5,53,9,1997,1,1990,0,1,1,0,1
9245,189,4,9,5,53,9,1997,1,1990,0,1,1,0,1
9245,189,4,9,5,53,9,1997,1,1990,0,1,1,0,1
9245,189,4,9,5,53,10,1997,1,1990,0,1,1,0,1
9245,189,4,9,5,53,10,1997,1,1990,0,1,1,0,1
10091,301,2,10,50,501,12,1997,1,1994,1,1,1,1,1
3172,44,4,3,30,301,12,1997,1,1992,3,1,1,0,1
3150,175,6,3,38,383,10,1997,1,1988,0,1,1,0,1
6143,296,2,6,22,222,12,1997,0,1987,0,1,1,0,1
9192,192,7,9,5,52,1,1998,0,1984,0,1,1,0,1
88060,230,12,88,55,551,10,1997,1,1994,1,1,3,1,1
6088,74,11,6,22,221,1,1998,1,1970,0,1,1,0,1
6088,74,11,6,22,221,1,1998,1,1970,0,1,1,0,1
6088,74,11,6,22,221,1,1998,1,1970,0,1,1,0,1
10031,190,4,10,44,441,10,1997,0,1995,1,0,1,1,1
4091,52,0,4,46,462,1,1998,0,1980,1,1,1,1,1
5203,68,6,5,43,431,12,1997,0,1979,1,1,1,1,1
2195,159,24,2,32,322,1,1998,1,1996,1,1,1,1,1
88051,230,12,88,55,551,8,1997,1,1982,0,1,1,0,1
8041,143,4,8,23,231,2,1998,0,1995,1,1,1,1,1
88044,230,12,88,55,551,2,1998,1,1994,1,1,2,1,1
9151,131,21,9,5,54,1,1998,0,1995,1,0,3,1,1
5252,252,1,5,43,432,3,1998,1,1990,0,1,1,0,1
6144,65,5,6,35,352,2,1998,1,1997,1,1,2,1,1
9170,193,10,9,5,51,4,1997,1,1980,1,1,2,1,1
11029,141,11,11,9,93,2,1998,1,1970,1,1,1,0,1
2116,246,2,2,32,321,3,1998,0,1976,0,1,1,0,1
9269,131,21,9,5,54,1,1998,1,1994,1,1,2,1,1
9195,95,2,9,5,53,12,1996,1,1982,0,1,1,0,1
9195,95,2,9,5,53,8,1997,1,1982,0,1,1,0,1
9195,95,2,9,5,53,3,1998,1,1982,0,1,1,0,1
1045,34,10,1,21,211,10,1997,0,1979,1,1,1,1,1
3111,152,10,3,30,301,3,1998,1,1980,1,1,1,1,1
7112,55,18,7,13,131,3,1998,1,1989,0,1,1,0,1
2134,155,2,2,7,71,12,1996,0,1983,0,1,1,0,1
6173,59,7,6,35,351,12,1997,1,1994,1,1,2,1,1
8124,213,7,8,25,251,3,1998,0,1992,3,0,2,0,1
4091,52,1,4,46,462,5,1998,1,1980,1,1,1,1,1
6101,74,12,6,22,221,5,1998,1,1979,1,1,1,1,1
10077,190,4,10,44,441,6,1998,0,1997,1,1,1,1,1
4092,63,2,4,40,403,5,1998,0,1979,1,1,2,1,1
9300,311,2,9,37,371,5,1998,0,1998,1,0,1,1,1
1063,178,3,1,39,391,7,1998,1,1987,0,1,1,0,1
11103,141,14,11,9,93,5,1998,1,1997,1,1,1,1,1
9250,177,3,9,37,371,12,1997,1,1990,0,1,1,0,1
11002,39,1,11,10,103,9,1997,1,1971,0,1,1,0,1
7134,142,4,7,49,491,7,1998,0,1997,1,1,1,1,1
9251,131,21,9,5,54,8,1998,0,1984,0,1,1,0,1
88044,230,13,88,55,551,8,1998,1,1994,1,1,2,1,1
3126,152,10,3,30,301,5,1998,0,1982,0,1,1,0,1
2186,159,24,2,32,322,9,1998,0,1993,1,1,1,1,1
3130,236,4,3,8,81,9,1998,1,1984,0,1,1,0,1
6004,127,1,6,17,171,6,1998,1,1988,1,1,1,0,1
8007,92,2,8,4,42,9,1998,0,1992,0,1,1,0,1
9165,177,3,9,37,371,9,1998,0,1980,1,0,1,1,1
10026,72,6,10,6,61,10,1998,0,1995,1,1,2,1,1
9290,193,9,9,5,51,10,1998,1,1997,1,1,1,1,1
9043,311,1,9,37,371,7,1997,1,1991,0,1,1,0,1
1049,195,5,1,51,511,9,1997,1,1979,1,1,3,1,1
4062,185,2,4,46,462,8,1998,0,1972,0,1,1,0,1
9286,131,20,9,5,54,10,1998,1,1997,1,1,1,1,1
9222,292,1,9,26,261,11,1998,0,1985,0,1,1,0,1
11030,218,15,11,9,92,11,1998,0,1982,0,0,1,0,1
11030,218,15,11,9,92,11,1998,0,1982,0,0,1,0,1
9192,192,7,9,5,52,11,1998,1,1984,0,1,1,0,1
9248,33,2,9,12,121,9,1998,0,1989,0,1,1,0,1
9252,110,4,9,11,111,11,1998,0,1988,0,1,1,0,1
1055,195,1,1,51,511,11,1998,0,1982,0,1,3,0,1
9286,131,22,9,5,54,11,1998,0,1997,1,1,1,1,1
6088,74,13,6,22,221,12,1998,1,1970,0,1,1,0,1
8133,231,7,8,25,251,6,1998,1,1994,3,1,2,1,1
9213,174,5,9,3,31,9,1998,0,1985,0,1,1,0,1
4114,9,5,4,46,461,12,1998,0,1987,0,1,1,0,1
7113,55,18,7,13,131,12,1998,0,1988,0,0,1,0,1
9179,193,9,9,5,51,12,1998,1,1980,1,0,1,1,1
1060,34,13,1,21,211,12,1998,0,1985,0,1,1,0,1
9262,12,3,9,2,21,4,1998,1,1992,3,1,1,0,1
7123,55,18,7,13,131,12,1998,0,1994,1,0,1,1,1
9186,33,2,9,12,121,9,1996,0,1995,1,1,1,1,1
7112,55,18,7,13,131,7,1998,1,1989,0,1,1,0,1
5192,250,1,5,43,432,12,1998,0,1979,1,1,1,1,1
6101,74,12,6,22,221,1,1999,1,1979,1,1,1,1,1
8085,129,5,8,4,43,10,1998,1,1980,1,1,2,1,1
11034,115,2,11,9,92,12,1998,0,1981,0,1,1,0,1
9149,145,1,9,26,261,1,1999,1,1996,1,1,1,1,1
1034,34,13,1,21,211,1,1999,0,1972,0,1,1,0,1
8094,120,6,8,25,252,1,1999,1,1979,1,1,1,1,1
10077,190,3,10,44,441,2,1999,0,1997,1,1,1,1,1
5252,252,1,5,43,432,2,1999,0,1990,0,1,1,0,1
6144,65,5,6,35,352,9,1998,1,1997,1,1,2,1,1
9245,189,0,9,5,53,3,1999,1,1990,0,1,1,0,1
88049,230,12,88,55,551,3,1999,0,1979,1,1,2,1,1
6088,74,12,6,22,221,3,1999,1,1970,0,1,1,0,1
9192,192,7,9,5,52,1,1999,1,1984,0,1,1,0,1
5203,68,7,5,43,431,8,1998,0,1979,1,1,1,1,1
10082,72,6,10,6,61,3,1999,0,1988,0,1,1,0,1
88054,230,12,88,55,551,3,1999,1,1987,0,1,1,0,1
88057,230,12,88,55,551,3,1999,1,1994,1,1,1,1,1
88012,230,12,88,55,551,4,1999,1,1968,1,1,1,1,1
9243,291,2,9,5,54,4,1999,1,1990,0,1,1,0,1
1043,34,13,1,21,211,3,1999,0,1979,1,1,1,1,1
10087,119,3,10,16,161,3,1999,1,1991,0,1,1,0,1
9167,98,1,9,26,261,8,1996,0,1979,1,1,1,1,1
9214,216,2,9,47,472,1,1999,1,1986,0,1,1,0,1
10082,72,6,10,6,61,1,1999,1,1988,0,1,1,0,1
88055,230,12,88,55,551,4,1999,1,1985,0,1,1,0,1
4114,9,5,4,46,461,4,1999,0,1987,0,1,1,0,1
9223,206,1,9,47,471,1,1999,0,1985,0,1,1,0,1
88059,230,12,88,55,551,4,1999,1,1994,1,1,1,1,1
9184,177,3,9,37,371,11,1998,1,1980,1,1,1,1,1
9165,177,3,9,37,371,4,1999,0,1980,1,0,1,1,1
9292,206,4,9,47,471,3,1999,0,1998,1,1,1,1,1
1076,34,13,1,21,211,5,1999,1,1993,1,1,1,1,1
4123,161,4,4,46,461,5,1999,0,1989,0,0,1,0,1
8141,164,3,8,27,271,2,1999,0,1997,1,1,1,1,1
10047,54,1,10,50,501,5,1999,0,1975,0,1,1,0,1
2149,294,1,2,32,321,5,1999,1,1986,0,1,1,0,1
4127,21,7,4,20,201,4,1999,0,1989,0,1,1,0,1
9167,98,1,9,26,261,3,1998,0,1979,1,1,1,1,1
2149,294,1,2,32,321,6,1999,0,1986,0,1,1,0,1
2186,159,25,2,32,322,6,1999,0,1993,1,1,1,1,1
4075,21,7,4,20,201,5,1999,1,1971,0,1,1,0,1
6156,74,12,6,22,221,5,1999,1,1992,0,0,1,0,1
88044,230,12,88,55,551,6,1999,1,1994,1,1,2,1,1
5252,252,1,5,43,432,7,1999,0,1990,0,1,1,0,1
9237,199,4,9,47,472,7,1999,1,1988,0,1,1,0,1
9277,131,22,9,5,54,7,1999,1,1996,1,1,1,1,1
4137,9,5,4,46,461,7,1999,1,1993,1,0,1,1,1
1073,208,13,1,22,221,7,1999,1,1994,3,1,1,1,1
9179,193,10,9,5,51,3,1999,1,1980,1,0,1,1,1
9179,193,10,9,5,51,8,1999,0,1980,1,0,1,1,1
88058,230,12,88,55,551,6,1999,0,1994,1,0,1,1,1
88012,230,12,88,55,551,8,1999,0,1968,1,1,1,1,1
11082,141,16,11,9,93,6,1999,1,1992,0,1,1,0,1
88059,230,12,88,55,551,8,1999,1,1994,1,1,1,1,1
6172,221,2,6,35,351,8,1999,1,1994,1,1,1,1,1
3156,223,3,3,30,301,8,1999,1,1985,0,1,1,0,1
4014,21,7,4,20,201,7,1999,1,1995,1,1,2,1,1
7106,105,2,7,14,141,7,1999,1,1988,0,1,3,0,1
9292,206,4,9,47,471,7,1999,1,1998,1,1,1,1,1
1061,195,5,1,51,511,9,1999,1,1985,0,1,3,0,1
1054,195,5,1,51,511,9,1999,1,1983,0,1,3,0,1
6034,151,4,6,42,422,9,1999,0,1995,1,1,1,1,1
9179,193,10,9,5,51,3,1999,1,1980,1,0,1,1,1
9179,193,10,9,5,51,5,1999,0,1980,1,0,1,1,1
9287,95,2,9,5,53,7,1999,1,1997,1,1,4,1,1
9245,189,3,9,5,53,10,1999,1,1990,0,1,1,0,1
7114,27,1,7,13,132,9,1999,1,1992,0,1,1,0,1
9176,224,3,9,3,31,10,1999,1,1980,1,1,3,1,1
9069,110,3,9,11,111,10,1999,1,1972,0,1,1,0,1
10082,72,6,10,6,61,11,1999,1,1988,0,1,1,0,1
8020,213,7,8,25,251,9,1999,1,1994,1,0,1,1,1
8020,213,7,8,25,251,9,1999,1,1994,1,0,1,1,1
9184,177,4,9,37,371,11,1999,1,1980,1,1,1,1,1
88057,230,12,88,55,551,11,1999,1,1994,1,1,1,1,1
3165,237,4,3,8,81,11,1999,1,1992,0,1,1,0,1
8085,129,5,8,4,43,12,1999,1,1980,1,1,2,1,1
9262,12,3,9,2,21,11,1999,0,1992,3,1,1,0,1
2211,41,1,2,45,451,1,2000,1,1995,1,1,1,1,1
9237,199,5,9,47,472,1,2000,1,1988,0,1,1,0,1
10047,54,1,10,50,501,1,2000,1,1975,0,1,1,0,1
88062,230,12,88,55,551,1,2000,0,1998,1,1,2,1,1
10085,7,4,10,31,311,12,1999,1,1992,0,1,1,0,1
11104,249,2,11,9,93,12,1999,1,1998,0,1,1,1,1
3118,173,14,3,38,381,11,1999,0,1978,1,1,1,1,1
4075,21,7,4,20,201,2,2000,1,1971,0,1,1,0,1
88057,230,13,88,55,551,12,1998,0,1994,1,1,1,1,1
88059,230,13,88,55,551,12,1999,1,1994,1,1,1,1,1
2116,246,2,2,32,321,2,2000,1,1976,0,1,1,0,1
88053,230,13,88,55,551,8,1999,1,1997,1,0,1,1,1
1070,195,4,1,51,511,2,2000,1,1994,1,1,3,1,1
2102,159,25,2,32,322,2,2000,0,1972,0,1,1,0,1
8112,143,3,8,23,231,2,2000,1,1985,0,1,1,0,1
4087,89,3,4,40,403,8,1999,1,1979,1,1,1,1,1
6113,71,1,6,35,352,2,2000,1,1980,1,1,1,1,1
88051,230,13,88,55,551,3,2000,1,1982,0,1,1,0,1
5238,157,12,5,18,181,4,1999,1,1984,0,1,1,0,1
9022,193,10,9,5,51,3,2000,0,1970,0,1,1,0,1
9043,311,2,9,37,371,12,1999,1,1991,0,1,1,0,1
2156,186,2,2,32,324,3,2000,0,1987,0,1,1,0,1
10074,54,5,10,44,441,2,2000,1,1985,0,1,1,0,1
9213,174,5,9,3,31,9,1998,0,1985,0,1,1,0,1
2148,159,26,2,32,322,5,2000,0,1984,0,1,1,0,1
9170,193,10,9,5,51,4,2000,1,1980,1,1,2,1,1
11038,15,9,11,10,101,2,2000,0,1970,0,1,1,0,1
88060,230,13,88,55,551,3,2000,0,1994,1,1,3,1,1
4127,21,7,4,20,201,4,2000,0,1989,0,1,1,0,1
2211,41,1,2,45,451,5,2000,0,1995,1,1,1,1,1
1071,195,1,1,51,511,3,2000,1,1994,1,1,3,1,1
2196,37,11,2,32,323,5,2000,0,1996,1,0,1,1,1
9293,193,10,9,5,51,4,2000,0,1999,1,1,1,1,1
10047,54,1,10,50,501,5,2000,0,1975,0,1,1,0,1
1076,34,13,1,21,211,5,2000,0,1993,1,1,1,1,1
2149,294,1,2,32,321,5,2000,1,1986,0,1,1,0,1
6113,71,1,6,35,352,2,2000,1,1980,1,1,1,1,1
6113,71,1,6,35,352,2,2000,1,1980,1,1,1,1,1
1071,195,2,1,51,511,3,2000,1,1994,1,1,3,1,1
2201,246,3,2,32,321,5,2000,1,1998,0,1,1,1,1
7071,204,2,7,14,141,5,2000,1,1973,0,1,1,0,1
9187,199,5,9,47,472,8,1999,1,1980,1,0,1,1,1
10031,190,5,10,44,441,6,2000,1,1995,1,0,1,1,1
11044,15,9,11,10,101,5,2000,1,1997,1,1,1,1,1
88044,230,13,88,55,551,6,2000,0,1994,1,1,2,1,1
7086,113,4,7,14,142,3,2000,1,1984,0,0,1,0,1
9265,95,2,9,5,53,5,2000,1,1991,0,1,1,0,1
88057,230,13,88,55,551,7,2000,1,1994,1,1,1,1,1
1068,300,1,1,21,211,6,2000,1,1992,0,1,1,0,1
1068,300,1,1,21,211,7,2000,0,1992,0,1,1,0,1
1040,195,5,1,51,511,3,2000,0,1980,1,0,3,1,1
5089,157,12,5,18,181,7,2000,0,1991,0,0,1,0,1
9237,199,5,9,47,472,7,2000,1,1988,0,1,1,0,1
1022,34,13,1,21,211,7,2000,1,1995,1,1,1,1,1
4028,21,7,4,20,201,8,2000,0,1995,1,0,1,1,1
8059,119,5,8,25,252,8,2000,1,1996,1,1,1,1,1
88044,230,14,88,55,551,6,2000,0,1994,1,1,2,1,1
88012,230,14,88,55,551,9,2000,1,1968,1,1,1,1,1
88058,230,14,88,55,551,9,2000,0,1994,1,0,1,1,1
88053,230,14,88,55,551,9,2000,0,1997,1,0,1,1,1
3174,175,5,3,38,383,9,2000,1,1994,1,1,1,1,1
4117,21,7,4,20,201,8,2000,0,1985,0,1,1,0,1
88050,230,13,88,55,551,10,2000,1,1983,0,1,1,0,1
2129,159,26,2,32,322,10,2000,0,1978,1,1,1,1,1
10090,150,2,10,36,363,3,2000,0,1994,1,1,5,1,1
6167,59,7,6,35,351,9,2000,1,1994,1,0,1,1,1
6167,59,7,6,35,351,9,2000,1,1994,1,0,1,1,1
9250,177,3,9,37,371,9,2000,0,1990,0,1,1,0,1
3154,236,1,3,38,382,10,2000,0,1990,0,1,1,0,1
10082,72,6,10,6,61,9,1999,0,1988,0,1,1,0,1
11078,148,3,11,1,12,10,2000,1,1992,0,1,1,0,1
88050,230,13,88,55,551,9,2000,1,1983,0,1,1,0,1
6103,118,1,6,22,222,8,1999,1,1979,1,1,1,1,1
11077,165,4,11,9,92,5,2000,0,1991,0,0,1,0,1
6088,74,12,6,22,221,11,2000,1,1970,0,1,1,0,1
9069,110,3,9,11,111,6,2000,0,1972,0,1,1,0,1
9069,110,3,9,11,111,11,2000,1,1972,0,1,1,0,1
10047,54,6,10,50,501,11,2000,0,1975,0,1,1,0,1
6167,59,7,6,35,351,9,2000,1,1994,1,0,1,1,1
9240,110,3,9,11,111,7,2000,0,1986,0,1,1,0,1
10082,72,6,10,6,61,11,2000,1,1988,0,1,1,0,1
11071,15,10,11,10,101,11,2000,0,1988,0,1,1,0,1
5252,252,1,5,43,432,12,2000,0,1990,0,1,1,0,1
7083,55,21,7,13,131,7,2000,0,1979,1,1,1,1,1
9144,131,23,9,5,54,12,2000,1,1994,1,1,1,1,1
6103,118,1,6,22,222,12,1999,0,1979,1,1,1,1,1
6103,118,1,6,22,222,1,2001,0,1979,1,1,1,1,1
3119,106,2,3,38,382,2,2001,1,1979,1,0,1,1,1
3160,173,18,3,38,381,8,2000,1,1992,0,0,1,0,1
9245,189,3,9,5,53,8,2000,1,1990,0,1,1,0,1
2148,159,26,2,32,322,2,2001,1,1984,0,1,1,0,1
88063,230,13,88,55,551,2,2001,1,1999,1,0,1,1,1
2112,270,3,2,32,322,2,2001,0,1973,0,1,1,0,1
9149,145,1,9,26,261,6,2000,1,1996,1,1,1,1,1
9149,145,1,9,26,261,6,2000,1,1996,1,1,1,1,1
9149,145,1,9,26,261,9,2000,1,1996,1,1,1,1,1
9149,145,1,9,26,261,9,2000,1,1996,1,1,1,1,1
9149,145,1,9,26,261,11,2000,1,1996,1,1,1,1,1
9149,145,1,9,26,261,11,2000,1,1996,1,1,1,1,1
88058,230,13,88,55,551,2,2001,0,1994,1,0,1,1,1
9085,193,10,9,5,51,10,2000,1,1995,1,0,1,1,1
88050,230,13,88,55,551,2,2001,1,1983,0,1,1,0,1
9165,177,3,9,37,371,2,2001,1,1980,1,0,1,1,1
9116,206,4,9,47,471,9,2000,0,1995,1,1,1,1,1
4147,112,2,4,48,482,3,2001,0,1997,1,1,1,1,1
88042,230,13,88,55,551,1,2001,0,1997,1,1,2,1,1
2075,37,4,2,32,323,2,2001,1,1960,3,1,1,0,1
9149,145,1,9,26,261,3,2001,1,1996,1,1,1,1,1
88060,230,13,88,55,551,1,2001,1,1994,1,1,3,1,1
88060,230,13,88,55,551,3,2001,0,1994,1,1,3,1,1
88063,230,13,88,55,551,3,2001,1,1999,1,0,1,1,1
88004,230,13,88,55,551,4,2001,1,1965,1,1,2,1,1
1049,195,2,1,51,511,4,2001,0,1979,1,1,3,1,1
2192,246,3,2,32,321,3,2001,1,1992,0,1,1,0,1
2116,246,3,2,32,321,4,2001,0,1976,0,1,1,0,1
88053,230,13,88,55,551,4,2001,1,1997,1,0,1,1,1
88058,230,13,88,55,551,5,2001,0,1994,1,0,1,1,1
7106,105,2,7,14,141,4,2001,0,1988,0,1,3,0,1
88053,230,12,88,55,551,10,2000,1,1997,1,0,1,1,1
2195,159,24,2,32,322,5,2001,0,1996,1,1,1,1,1
4120,50,1,4,33,333,2,2001,1,1990,0,1,1,0,1
9248,33,2,9,12,121,4,2001,1,1989,0,1,1,0,1
9248,33,2,9,12,121,4,2001,1,1989,0,1,1,0,1
4124,33,2,4,46,462,3,2001,0,1990,0,1,1,0,1
6113,71,1,6,35,352,3,2001,1,1980,1,1,1,1,1
9230,193,9,9,5,51,11,2000,0,1984,0,1,1,0,1
88059,230,12,88,55,551,5,2001,0,1994,1,1,1,1,1
9149,145,1,9,26,261,5,2001,1,1996,1,1,1,1,1
10093,225,2,10,36,361,4,1999,0,1994,1,1,1,1,1
88057,230,12,88,55,551,5,2001,0,1994,1,1,1,1,1
4079,169,2,4,48,482,5,2001,0,1975,0,1,1,0,1
5270,111,10,5,43,432,1,2001,1,1994,1,0,2,1,1
9230,193,9,9,5,51,2,2001,0,1984,0,1,1,0,1
10031,190,5,10,44,441,6,2001,1,1995,1,0,1,1,1
88060,230,12,88,55,551,3,2001,0,1994,1,1,3,1,1
88059,230,12,88,55,551,6,2001,0,1994,1,1,1,1,1
88054,230,12,88,55,551,6,2001,0,1987,0,1,1,0,1
9186,33,2,9,12,121,4,2001,1,1995,1,1,1,1,1
9182,206,4,9,47,471,7,2001,1,1980,1,1,1,1,1
8139,213,7,8,25,251,2,2001,1,1998,1,1,1,1,1
2211,41,1,2,45,451,6,2001,0,1995,1,1,1,1,1
10082,72,5,10,6,61,2,2001,0,1988,0,1,1,0,1
11049,217,1,11,9,91,5,2001,0,1975,0,1,1,0,1
88060,230,12,88,55,551,6,2001,1,1994,1,1,3,1,1
88058,230,12,88,55,551,7,2001,0,1994,1,0,1,1,1
4133,161,2,4,46,461,8,2001,1,1992,0,1,1,0,1
7079,136,2,7,49,492,8,2001,1,1979,1,0,1,1,1
88059,230,12,88,55,551,8,2001,0,1994,1,1,1,1,1
1071,195,2,1,51,511,7,2001,0,1994,1,1,3,1,1
6120,251,2,6,35,351,9,2001,1,1982,0,1,1,0,1
7121,55,20,7,13,131,8,2001,1,1994,1,1,3,1,1
9222,292,1,9,26,261,3,2000,1,1985,0,1,1,0,1
9043,311,2,9,37,371,7,2001,0,1991,0,1,1,0,1
9213,174,7,9,3,31,7,2001,1,1985,0,1,1,0,1
9187,199,5,9,47,472,8,2001,1,1980,1,0,1,1,1
88042,230,12,88,55,551,8,2001,0,1997,1,1,2,1,1
2195,159,24,2,32,322,8,2001,0,1996,1,1,1,1,1
4079,169,2,4,48,482,8,2001,1,1975,0,1,1,0,1
9208,174,7,9,3,31,9,2001,1,1984,0,1,1,0,1
9043,311,2,9,37,371,9,2001,1,1991,0,1,1,0,1
2204,159,24,2,32,322,3,2001,0,1998,0,1,1,1,1
6113,71,1,6,35,352,8,2001,0,1980,1,1,1,1,1
11011,15,10,11,10,101,6,2001,1,1995,1,1,1,1,1
